0.000000000000000000e+00,5.502316191257043687e-02,1.991496295133254185e-02,-2.166979401348922279e-02,-6.936911866914087857e-03,2.961716104291463141e-03,-3.315964560587331134e-02,1.161531953549068373e-02,1.605661050209725160e-02,-6.300474544619611046e-03,-2.814974724462270678e-02,3.329402219820715852e-03,5.183998669850829744e-02,-8.323193294804659415e-03,3.992224410087333308e-02,2.987037508899442750e-02,3.525253045413499070e-02,4.425860806824146593e-02,4.540960230080880872e-02,4.227473316273743648e-02,-3.563387006809296507e-03,3.204658774741745569e-02,2.226236951083659238e-02,3.875123831131521701e-02,-1.666994812047339512e-03,-8.639484429009492220e-03,3.918352606943363570e-02,-9.608801377469828112e-03,4.436850946321305861e-02,1.553977044631389345e-02,-2.459046188090602443e-03,-8.687323120390444747e-06,6.100335882732758550e-03,-8.275961322376422513e-03,4.342887343939885042e-02,2.361728489538576087e-02,-1.596226241331404755e-02,1.216083170859271097e-02,-8.807565361176957972e-03,2.941942745090447148e-02,-1.971537783285635340e-03,-3.020467158911971459e-03,1.589578248637121827e-02,3.627163407279734159e-02,1.022268985056233939e-02,2.321832419045222369e-03,-9.849806842934856477e-03,7.791344900904728817e-03,2.795321560121247911e-02,4.713484925912042600e-02,3.489530927920017622e-02,-1.016333078922053478e-03,2.462583958274575102e-02,-1.589064181470754150e-02,3.993234281423743010e-02,1.053987081336787632e-02,-3.681122423932006033e-02,1.057159304295380090e-02,3.387656017525184776e-02,-4.683218016196225193e-03,-2.550218882636716769e-02,7.263143306519023387e-03,-1.322474573875484158e-02
5.502316191257043687e-02,0.000000000000000000e+00,6.120565020283597057e-02,-5.468732782377983166e-03,-5.577496646946898326e-03,1.658304228376157943e-02,4.043919631425424085e-03,6.613460308583285485e-02,3.271758084060701066e-02,5.480881446416249400e-03,6.837527688011183109e-03,3.123362477342659510e-02,3.044175757528122528e-02,1.342683727775154968e-02,-2.559398305510890946e-03,7.685412671599602293e-03,-9.312156520459073878e-04,1.950339614744499381e-03,8.919771616899020966e-04,5.898047067421381857e-03,-5.013630426485395433e-03,2.954368097811149729e-02,-2.098767537095270249e-03,9.373186819263400757e-04,-2.924014590868662111e-03,-2.624077205746143740e-02,6.304673296287183204e-02,1.401746053115594456e-02,2.643371388190548024e-02,4.866139410637401047e-02,2.204014506951573749e-02,1.963326613312808486e-02,-5.056591540446056868e-03,4.503616206490425322e-02,4.547296108043605289e-02,8.136377447428086440e-02,2.172540983032787698e-02,-2.189807691924100692e-03,4.306119866737101454e-02,6.279938523491787605e-02,-1.122264939146014849e-02,-5.352112766467525748e-03,-9.120932470694979519e-03,6.708633677636616222e-02,2.228551528170413798e-02,8.568865833192296569e-03,-6.859688541026242974e-03,1.312865219170126704e-02,3.599632096894080178e-03,6.388381709191129701e-03,-1.530213557119126000e-04,2.197332285030016708e-03,8.956650800940884824e-03,9.793492237538295453e-03,7.929548150422445355e-04,3.895753223437502938e-02,4.994391750571774286e-02,-2.137411322763015792e-02,8.283744349744390570e-03,2.648699958402277871e-02,1.201526519028824763e-02,4.022806874290773410e-02,5.641394510034181131e-02
1.991496295133254185e-02,6.120565020283597057e-02,0.000000000000000000e+00,-2.902724484039871308e-02,5.696307654327013859e-03,1.084511598242765898e-02,-5.042684483707093879e-02,-6.051727608591503382e-03,7.971697228786045475e-04,2.822239889390491113e-02,-3.593759578765400031e-02,5.169327699811947577e-03,4.023505036338793917e-02,-6.475045786882252519e-03,5.799910139702280087e-02,4.708263548875998156e-02,7.341464781992805555e-02,7.886704042375816681e-02,6.725133201187283305e-02,6.438843754300715982e-02,1.997345717122110155e-03,5.761443450092533503e-02,2.020547316308304517e-02,6.456984851557787120e-02,-1.916091267448190652e-02,-5.864843851125193120e-04,3.918668821469813851e-02,-3.049969285141794148e-02,8.623373009367429898e-02,3.089501900275730753e-02,-2.333650961219373848e-02,1.036284938509874839e-02,-1.148774011443862847e-02,3.986876782289568849e-02,7.073490846670812959e-02,-2.139539790547229092e-02,3.081547400284279266e-03,6.418320156400977861e-02,-1.282318347448386034e-02,1.605436336817260903e-02,3.735140133911650506e-03,6.103533982554106008e-02,9.822216847371662354e-03,1.207418613696593576e-02,2.924076862938672187e-03,-5.326021102534347559e-03,-2.366615875720660261e-02,8.967684089039335005e-03,4.930933847925440816e-02,7.504424064939915762e-02,4.251796299368272580e-02,8.913118263688193932e-03,4.547960262429407569e-02,-1.983236403120454405e-02,5.790017596476184497e-02,5.703572239859153008e-03,-4.287439619132750457e-02,-4.276722779646702395e-03,7.568884095438946358e-02,-1.759150191426097146e-02,-5.087993480055852391e-02,-2.765861331225232672e-02,-1.265057021796632888e-02
-2.166979401348922279e-02,-5.468732782377983166e-03,-2.902724484039871308e-02,0.000000000000000000e+00,1.455070106923483410e-02,-5.359101571096336683e-03,-4.773650972874068921e-02,-4.951613278585016709e-03,2.199239966210422143e-02,-5.689638479550562355e-04,-2.296666884256599872e-02,-2.829067707209383283e-03,8.378790339228345263e-02,7.965858851575698119e-03,6.787400989485323222e-02,4.045720842024407016e-02,4.021714534844415823e-02,5.274990708763664660e-02,4.450242370141214293e-02,5.369110858920147361e-02,2.076370209292056554e-02,4.544916590007443830e-02,2.060324313263827561e-02,3.471086930077602745e-02,-1.140258404663307447e-02,8.945086644944829843e-03,4.041810954821912355e-02,-2.161089946244406507e-02,6.740023988450578873e-02,1.853399967637920850e-02,-1.973620886329536389e-02,-1.451214828332811238e-04,-1.111054908920060258e-02,1.722557660252513247e-03,4.698551861543859287e-02,-2.554578906509887698e-02,2.219864576768813911e-03,-1.317969856666166562e-02,-1.481279571552695552e-02,7.428335462800926374e-03,2.997920640961545050e-02,4.060353366422948460e-03,4.620504286784452713e-02,3.209979227684690156e-02,2.941340710466454691e-02,3.397331644628179270e-02,-3.784003380764329981e-03,2.358242313318322653e-02,3.831624493229411621e-02,6.263234040311105311e-02,4.563725146753600664e-02,-4.535875706427702769e-03,4.327083551237433795e-02,-1.019446504965006509e-02,4.106435202773713045e-02,-5.259934085490615419e-04,-3.117707698956765500e-02,-3.105800024482870819e-02,3.021508381562739223e-02,-8.677608430310759097e-03,-1.524171619183618473e-02,-1.666893082229275666e-02,-1.942222023036915867e-03
-6.936911866914087857e-03,-5.577496646946898326e-03,5.696307654327013859e-03,1.455070106923483410e-02,0.000000000000000000e+00,-2.700917847540489428e-02,-6.234230796994854988e-03,2.247420834527123421e-02,-1.791507284925410171e-02,-5.778475490915908550e-03,-6.866931613851605561e-03,-8.860839440124047145e-03,2.899237092104742057e-03,5.449587751630240347e-03,-3.986403524930767599e-03,-6.791846160519174162e-03,-8.036358789108279110e-03,-8.006069106315998746e-03,-1.218776845413610706e-02,1.192690312569190305e-03,1.609674057625869181e-02,1.061579545141109159e-02,-1.927902378790214907e-02,-1.062344493932314109e-02,-9.178428580288389366e-04,-7.361947035576568363e-03,-7.020687632636540658e-03,-1.307976277912465367e-02,1.391599915251308731e-02,5.953145878840807384e-03,-2.421492081868189226e-03,-3.628068596452856207e-03,-4.126809334428431508e-03,1.130231664910270883e-02,5.872394981044202003e-03,3.348084080250908479e-02,-1.381840428610073279e-02,1.624974058180184144e-02,-1.496872326713045293e-03,1.958582476375243450e-02,-1.279708889132577000e-02,8.191982622923924678e-03,-1.139906680344636436e-02,1.207424365060621313e-02,-7.049181818215601025e-03,-6.177151228165153954e-03,-1.401090829387909020e-02,4.330797832728985539e-03,-1.940213053898375006e-03,-1.753670833072192101e-03,-2.396320386581324204e-03,4.163113194090760577e-04,9.919485741874765200e-03,1.088032408412926456e-02,-6.188110694082320402e-03,-1.295213058119052719e-02,-1.657949388171209293e-03,-7.908115562653349542e-03,9.960798396909050639e-03,-1.618114598139221844e-02,-1.134769935138713916e-02,8.711008467139867706e-04,-1.370802657834394381e-02
2.961716104291463141e-03,1.658304228376157943e-02,1.084511598242765898e-02,-5.359101571096336683e-03,-2.700917847540489428e-02,0.000000000000000000e+00,-2.208305824717653881e-02,3.945115215490876265e-02,1.621029068811215973e-02,1.564259366825128785e-03,-2.872348628023447398e-02,-3.704078242810760727e-04,4.842561202042494628e-02,6.237634379499079444e-03,3.121237016239181844e-02,3.845225218701930903e-02,2.489895770935200356e-02,3.099555622101071023e-02,2.372655286087190646e-02,3.186603740064471862e-02,9.133519143112122513e-03,9.937002183961884255e-03,-9.470606256675565687e-03,3.234898727574474914e-02,-2.006055139004188012e-02,-1.694199734557474274e-02,1.890984401325486453e-02,2.694164989802379923e-02,2.759178545890591389e-02,-1.100331624219327668e-02,-1.477842112008913300e-02,-1.422387339450358057e-02,1.916454378810364401e-02,4.614813668042626153e-03,-1.311542128007390541e-02,3.297251815565339916e-02,1.033069231901076815e-02,-1.207381604594926112e-02,-1.245612766679893638e-02,5.110863974292145784e-02,-3.828740689496256712e-03,9.498522231868753926e-03,2.977594093641440162e-02,2.463942489239078631e-02,3.303281993817794304e-02,7.034449432248936207e-03,-2.173007984182253466e-02,-3.349460090418253464e-03,2.430111554210284339e-02,3.891064597591363527e-02,2.369629115708033265e-02,-1.267368029312667364e-02,-5.806239929799562362e-03,-1.731029604631800084e-02,2.482967270230573495e-02,2.835561401161000583e-03,2.035142703129553914e-03,-3.156763013140566343e-02,2.382261883599628288e-02,1.070481526960411281e-02,-3.441549887047223779e-03,-6.212597225514789392e-03,-1.185082754169360965e-02
-3.315964560587331134e-02,4.043919631425424085e-03,-5.042684483707093879e-02,-4.773650972874068921e-02,-6.234230796994854988e-03,-2.208305824717653881e-02,0.000000000000000000e+00,-4.088572307963263264e-02,-7.218506588184857124e-03,-9.873238975171848980e-03,-2.910459397847628416e-02,4.010408139131255156e-02,-1.543304919832488853e-02,1.393952162563504363e-02,-6.321553252850336743e-03,2.298435681853583292e-03,-4.977415722341932587e-03,-6.891124636382317710e-03,-5.566293391357437711e-03,-8.059841710759310229e-04,1.156908869721569311e-02,-2.614246671519338157e-03,4.283289780531548269e-03,3.564408131985890345e-03,-1.696182534791929042e-02,1.896626395533041604e-02,6.135464528685518736e-04,-1.347167320999681506e-02,6.919850072695177094e-03,1.067110355606242476e-02,-4.198361625629788707e-02,-4.006836217444038851e-04,-4.316731677725120508e-02,-4.072909937341358255e-02,-4.798353757802122088e-02,1.987756198554875564e-02,-3.281379744386477004e-02,7.875188964518350584e-03,-3.590375511182544027e-02,-6.276560692786645364e-03,-1.892538828500002837e-02,3.255218398342799718e-02,2.490936837142065582e-02,4.252810432368274093e-03,3.334753170965806118e-02,-1.135728523523734691e-02,-2.648196345627567422e-02,2.089552090923386257e-02,-6.667968474166644129e-03,-2.572873240398647430e-03,-3.019953439241648612e-04,1.478081902668389527e-02,-3.376160051882756002e-02,-1.929107147014963441e-02,-1.252880627108496261e-03,3.942578891529260887e-02,8.361009100868985189e-02,3.453818389177250314e-02,1.412600029849707308e-03,-5.925483423443569757e-03,-7.195590809421054113e-02,-2.296153033004627586e-02,-1.296808288830773870e-02
1.161531953549068373e-02,6.613460308583285485e-02,-6.051727608591503382e-03,-4.951613278585016709e-03,2.247420834527123421e-02,3.945115215490876265e-02,-4.088572307963263264e-02,0.000000000000000000e+00,5.602453730904897664e-03,1.863625801492008183e-02,-3.472336432540006068e-02,2.980360227036000717e-02,-6.713557889293042188e-03,9.038590387248138930e-03,3.430175873096968225e-02,2.827348891527935518e-02,5.161870367434268081e-02,4.840383333272998967e-02,4.875595341014350020e-02,3.953636468948904664e-02,2.676415325872627624e-03,-2.964645792144747494e-03,1.310559821532179727e-03,4.717753118303388143e-02,-7.661731579219599117e-03,2.586055083992554876e-02,4.966406448110816281e-03,-2.308817628460199320e-02,4.308349510047713299e-02,7.060775907485261453e-03,5.304414951598571126e-03,2.966574168198444703e-02,1.065555913484470289e-03,-1.496173761411608884e-02,3.746309981053357052e-02,-4.269413599878627355e-03,-2.915809015042151661e-03,4.004442154025929235e-02,2.479908671727723557e-02,-1.395544281232297124e-02,4.676650720164709195e-03,5.690863502085882417e-03,2.284409779580357999e-02,2.117253888831211600e-02,1.859562585268372328e-02,-1.498931532366127618e-02,-1.859465470737631243e-02,9.614697420039081815e-03,2.732133969688206945e-02,4.093103458977005726e-02,2.540225849910923706e-02,5.153432828776722922e-03,-1.999280281337243934e-02,-1.426618873885665204e-02,4.265870111003961657e-02,-2.048484365836571522e-02,-3.533494542924885129e-02,4.270589093622578769e-02,4.575421464142357536e-02,1.559553271986270639e-02,1.196223836761082203e-02,1.369673396650467577e-02,-4.421016839263233397e-03
1.605661050209725160e-02,3.271758084060701066e-02,7.971697228786045475e-04,2.199239966210422143e-02,-1.791507284925410171e-02,1.621029068811215973e-02,-7.218506588184857124e-03,5.602453730904897664e-03,0.000000000000000000e+00,-1.517778423752917140e-02,1.190417431085194488e-03,-3.751769033723749338e-03,1.587056473089626038e-02,-2.229132861182913511e-02,-1.612296552737852579e-02,-1.167142927650535213e-02,-3.134666835073315113e-03,3.004336942530184788e-03,-1.579805797137309818e-03,2.674803443811926782e-03,-2.568298009360400584e-03,3.626768377406237864e-02,-2.177474731842888363e-03,-5.612007147677547728e-03,2.860281913231950239e-03,4.395510077252101459e-03,3.874505016840702754e-02,-6.137715183635148071e-03,-1.660402685612329121e-03,1.836611420568656089e-02,-8.879967164661705173e-03,2.712465553252741551e-02,2.449295747570538057e-02,-1.729098406602026881e-03,2.213479108841409984e-02,2.020507937037091094e-03,1.931723720103547051e-02,-1.613709947988248641e-02,-9.910618557769371867e-03,-3.179762825830152566e-03,-2.421768270865480924e-02,-8.881188397320589553e-03,1.149777249674041948e-02,1.328605412430886382e-02,-8.437826525342775191e-03,1.997578489401538680e-03,3.343413768232330469e-02,3.588181109218134546e-02,-4.480150105636048104e-03,5.891464662751051858e-03,-1.955485026439171461e-03,-4.477885420474136437e-03,2.889229874414015603e-02,-3.668581517841123466e-03,-2.784411419723599283e-03,9.140867358633879974e-03,-1.523276397425763970e-02,1.357492426314852937e-02,8.848343423164492863e-03,-3.524924082401981965e-03,-1.165141872178003177e-02,-5.429936292887967142e-03,1.049898538749689889e-03
-6.300474544619611046e-03,5.480881446416249400e-03,2.822239889390491113e-02,-5.689638479550562355e-04,-5.778475490915908550e-03,1.564259366825128785e-03,-9.873238975171848980e-03,1.863625801492008183e-02,-1.517778423752917140e-02,0.000000000000000000e+00,-2.094017770414023302e-02,-1.564187809697496767e-02,-1.327676985702096538e-02,3.303552039095956905e-03,-5.493966757946933815e-03,1.697043892469530385e-02,3.257652151579612347e-03,5.665283168146957420e-03,-9.709814905341056235e-05,7.140515654742718432e-03,-1.138308501595543080e-02,9.829120586706246304e-04,-3.646913636724102153e-04,-1.267206736461609683e-03,-1.856042558757206584e-02,-2.816872757113593820e-02,2.540133445491932901e-02,-2.366561784166346214e-04,1.037660719022142838e-02,2.727216823042400567e-02,-1.546619385662109311e-02,-6.343957510391448618e-03,-7.779032785572137683e-03,3.896920421371025123e-02,5.702455320812468108e-03,1.363692899763062003e-02,-1.129238029017833782e-03,-1.829593454503873574e-03,2.614134993008222427e-02,1.483617105136999723e-02,-1.067318806911473836e-02,-1.107557897809928471e-02,-2.585089350502497996e-02,-1.647290901857984685e-02,-3.715524099139284669e-04,1.310670453161026389e-03,-2.754147805388744083e-02,-1.132032705209438592e-02,2.386356684639043442e-03,8.782269876921048463e-03,7.386250222964671486e-03,-4.950270452558674017e-04,1.313945328548004644e-02,-9.306397846387221701e-03,1.035198708875061059e-03,-7.817693838817309573e-03,-2.531600756487713613e-02,-3.487028099179435847e-02,7.075606347368712697e-03,4.712543404760496241e-02,2.544511601036834186e-02,4.580249180139735372e-03,4.556508962137666152e-02
